Sample	ValleyStart	ValleyEnd	FirstMinPosition	MinValue	group_id
TA11180	30143	30207	30169	0.0	6990
TA111	30143	30207	30169	0.0	6990
TA11206	30143	30207	30169	0.0	6990
TA11219	30143	30207	30169	0.0	6990
TA11239	30143	30207	30169	0.0	6990
TA1177	30143	30207	30169	0.0	6990
TA1183	30143	30207	30169	0.0	6990
TA1191	30143	30207	30169	0.0	6990
TA1389	30143	30207	30169	0.0	6990
TA1396	30143	30207	30169	0.0	6990
TA1404	30143	30207	30169	0.0	6990
TA1454	30143	30207	30169	0.0	6990
TA1468	30143	30207	30169	0.0	6990
WEW_PI_471620	30143	30207	30169	0.0	6990
WEW_PI_471804	30143	30207	30169	0.0	6990
WEW_PI_481524	30143	30207	30169	0.0	6990
Type11	30144	30188	30161	9.0	6989
SRR13358704	30144	30198	30171	0.0	6992
SRR33695035	30145	30177	30150	21.0	6994
attraktion	30145	30188	30161	10.0	6989
Fanal	30145	30188	30161	10.0	6989
Heine7	30145	30188	30161	10.0	6989
Ibis	30145	30188	30161	10.0	6989
Kranich	30145	30188	30161	10.0	6989
Obelisk	30145	30188	30161	10.0	6989
Recital	30145	30188	30161	10.0	6989
robigus	30145	30188	30161	10.0	6989
Robigus	30145	30188	30161	10.0	6989
SRR14251470	30145	30188	30161	10.0	6989
Urban	30145	30188	30161	10.0	6989
WATDE0643	30145	30188	30161	10.0	6989
WATDE0672	30145	30188	30161	10.0	6989
WATDE0687	30145	30188	30161	10.0	6989
WEW_PI_654319	30145	30188	30161	10.0	6989
WR544	30145	30188	30161	10.0	6989
ZDSH	30145	30188	30161	10.0	6989
CWI18174	30145	30193	30166	5.0	6996
CWI86977	30145	30193	30166	5.0	6996
TA1077	30145	30193	30166	5.0	6996
TA11152	30145	30193	30166	5.0	6996
TA1115	30145	30193	30166	5.0	6996
TA11246	30145	30193	30166	5.0	6996
TA11247	30145	30193	30166	5.0	6996
TA2018	30145	30193	30166	5.0	6996
WEW_IG_113301	30145	30193	30166	5.0	6996
WEW_PI_654325-USDA	30145	30193	30166	5.0	6996
SRR16925451	30146	30177	30150	22.0	6994
TA1061	30146	30180	30153	19.0	6994
WATDE0192	30146	30188	30161	11.0	6997
Lancelot	30146	30190	30163	9.0	6997
Shamrock	30146	30190	30163	9.0	6997
Zemon	30146	30190	30163	9.0	6997
TA11136	30146	30193	30166	6.0	6997
TA11137	30146	30193	30166	6.0	6997
TA11138	30146	30193	30166	6.0	6997
TA11139	30146	30193	30166	6.0	6997
TA11140	30146	30193	30166	6.0	6997
WATDE0009	30146	30193	30166	6.0	6997
WATDE0843	30146	30193	30166	6.0	6997
Rialto	30146	30197	30170	2.0	6996
cadenza	30146	30198	30171	1.0	6996
BANSI224	30147	30182	30155	18.0	6994
TA11250	30149	30198	30171	4.0	6996
C12_SRR7478247	30150	30198	30171	5.0	6996
WEW_PI_471708	30151	30188	30161	16.0	6997
WEW_PI_415150	30154	30202	30175	5.0	6999
TA131	30154	30230	30180	0.0	6998
TA132	30154	30230	30180	0.0	6998
TA133	30154	30230	30180	0.0	6998
TA1379	30154	30230	30180	0.0	6998
TA11212	30155	30207	30180	1.0	6999
TA117	30155	30207	30180	1.0	6999
TA1459	30155	30207	30180	1.0	6999
WEW_IG_139169	30155	30207	30180	1.0	6999
DHARWAD	30157	30188	30161	22.0	7001
TA10667	30160	30193	30166	20.0	7001
TA1112	30161	30193	30166	21.0	7001
TA1119	30161	30193	30166	21.0	7001
TA11248	30161	30193	30166	21.0	7001
TA11252	30161	30193	30166	21.0	7001
TA90	30161	30193	30166	21.0	7001
SRR15681640	30178	30231	30204	0.0	7004
TA11174	30178	30231	30204	0.0	7004
TA1457	30178	30231	30204	0.0	7004
TA1458	30178	30231	30204	0.0	7004
79S30	30203	30256	30229	0.0	7008
89S28	30203	30256	30229	0.0	7008
CRR290008	30203	30256	30229	0.0	7008
CRR290142	30203	30256	30229	0.0	7008
CRR290262	30203	30256	30229	0.0	7008
PAK-L3	30203	30256	30229	0.0	7008
WATDE0916	30203	30256	30229	0.0	7008
14S10	30229	30351	30255	0.0	7016
C306	30229	30351	30255	0.0	7016
SAFEDMUNDIA	30229	30352	30255	0.0	7016
CRR290219	30229	34190	30255	0.0	7020
FIN-L1	30229	34190	30255	0.0	7020
WATDE0665	30229	34190	30255	0.0	7020
C27_SRR7478301	30229	34907	30255	0.0	7021
CRR289920	30229	34907	30255	0.0	7021
CRR289968	30229	34907	30255	0.0	7021
CRR290069	30229	34907	30255	0.0	7021
CRR290077	30229	34907	30255	0.0	7021
CWI87127	30229	34907	30255	0.0	7021
PI367199	30229	34907	30255	0.0	7021
WATDE0664	30229	34907	30255	0.0	7021
TA1187	30246	30306	30278	1.0	7031
TA11075	30249	30302	30275	0.0	7031
TA11188	30249	30302	30275	0.0	7031
TA11191	30249	30302	30275	0.0	7031
TA11197	30249	30302	30275	0.0	7031
TA117	30249	30302	30275	0.0	7031
TA1459	30249	30302	30275	0.0	7031
TA1460	30249	30302	30275	0.0	7031
zavitan	30249	30302	30275	0.0	7031
CWI6548	30272	30307	30280	18.0	7042
HUW234MALVIYA234	30273	30307	30280	19.0	7042
WEW_PI_471766	30273	30315	30288	11.0	7042
CRR242194	30277	30312	30285	18.0	7042
SRR13358672	30281	30315	30288	19.0	7042
WH147	30289	30324	30297	18.0	7048
SRR13358682	30293	30322	30295	24.0	7048
SRR13358685	30293	30325	30298	21.0	7048
C8_SRR7478300	30293	30327	30300	19.0	7048
SRR13358688	30293	30329	30302	17.0	7049
VL829	30293	30329	30302	17.0	7049
PI168682	30293	30332	30305	14.0	7049
SRR13358695	30293	30334	30307	12.0	7049
NBPGR41	30293	30335	30308	11.0	7049
SRR33695013	30293	30335	30308	11.0	7049
C33_SRR7478296	30293	30346	30319	0.0	7050
cadenza	30293	30346	30319	0.0	7050
Langdon__Knott	30293	30346	30319	0.0	7050
NBPGR12	30293	30346	30319	0.0	7050
renan	30293	30346	30319	0.0	7050
SRR13358678	30293	30346	30319	0.0	7050
SRR13358706	30293	30346	30319	0.0	7050
SRR13358713	30293	30346	30319	0.0	7050
SRR13358742	30293	30346	30319	2.0	7050
SRR22993469	30293	30346	30319	0.0	7050
WATDE0399	30293	30346	30319	0.0	7050
IG95787	30294	30339	30312	8.0	7049
SRR13358743	30295	30346	30319	4.0	7050
SRR33613724	30298	30346	30319	5.0	7050
SRR33613748	30304	30342	30315	15.0	7055
NBPGR47	30304	30345	30318	12.0	7055
SRR13358744	30304	30346	30319	11.0	7055
WATDE0009	30309	30343	30319	19.0	7057
GW2	30309	30346	30319	16.0	7057
CWI14537	30311	30346	30319	18.0	7057
CWI84680	30311	30346	30319	18.0	7057
CWI84686	30311	30346	30319	18.0	7057
CWI84694	30311	30346	30319	18.0	7057
CWI84704	30311	30346	30319	18.0	7057
GEO-L1	30311	30346	30319	18.0	7057
WATDE0080	30311	30346	30319	18.0	7057
WATDE0081	30311	30346	30319	18.0	7057
WATDE0105	30311	30346	30319	18.0	7057
WATDE0113	30311	30346	30319	18.0	7057
WATDE0837	30311	30346	30319	18.0	7057
WATDE0944	30311	30346	30319	18.0	7057
WATDE0957	30311	30346	30319	18.0	7057
WATDE0991	30311	30346	30319	18.0	7057
WATDE1005	30311	30346	30319	18.0	7057
WATDE1010	30311	30346	30319	18.0	7057
CWI30179	30311	30359	30332	5.0	7058
WATDE0392	30311	30359	30332	5.0	7058
WATDE0954	30311	30359	30332	5.0	7058
C20_SRR7478259	30311	30364	30337	0.0	7058
WATDE0463	30311	30364	30337	0.0	7058
SRR13358704	30312	30346	30319	19.0	7057
SRR33779388	30312	30346	30319	19.0	7057
C25_SRR7478303	30313	30346	30319	20.0	7057
64S25	30313	30355	30328	11.0	7058
SRR33695027	30315	30346	30319	22.0	7057
TA11184	30352	30383	30356	22.0	7071
SRR13358678	30356	30385	30358	24.0	7071
renan	30356	30450	30382	0.0	7072
SRR13358713	30356	30450	30382	0.0	7072
SRR13358718	30356	30450	30382	0.0	7072
WATDE0399	30356	30450	30382	0.0	7072
C33_SRR7478296	30359	30390	30363	22.0	7071
DEW_PI_331265	30360	30413	30386	0.0	7080
Agarlocal	30364	30420	30390	0.0	7080
TA11143	30365	30418	30391	0.0	7080
TA11145	30365	30418	30391	0.0	7080
TA11146	30365	30418	30391	0.0	7080
TA11147	30365	30418	30391	0.0	7080
TA11149	30365	30418	30391	0.0	7080
TA11150	30365	30418	30391	0.0	7080
TA11151	30365	30418	30391	0.0	7080
TA1385	30365	30418	30391	0.0	7080
WEW_IG_109088	30365	30418	30391	0.0	7080
SRR33779389	30397	30437	30410	13.0	7094
SRR13358688	30397	30438	30411	12.0	7094
WATDE0553	30397	30448	30421	2.0	7095
WATDE0562	30397	30448	30421	2.0	7095
130S30	30397	30450	30423	0.0	7095
6S3	30397	30450	30423	0.0	7095
cadenza	30397	30450	30423	0.0	7095
ClaraCL	30397	30450	30423	0.0	7095
H11531	30397	30450	30423	0.0	7095
KanMark	30397	30450	30423	0.0	7095
SRR33393277	30397	30450	30423	0.0	7095
SRR33695033	30397	30450	30423	0.0	7095
CWI3020	30398	30450	30423	1.0	7095
SRR33480685	30398	30450	30423	1.0	7095
Fidel	30399	30435	30408	17.0	7094
EtoiledeChoisy	30399	30450	30423	2.0	7099
SRR33779369	30401	30450	30423	4.0	7099
DEW_PI_94654	30402	30450	30423	5.0	7099
DEW_PI_94660	30402	30450	30423	5.0	7099
SRR15681637	30402	30450	30423	5.0	7099
C65	30402	30453	30426	2.0	7099
129S17	30402	30459	30428	0.0	7097
CWI18174	30404	30450	30423	7.0	7099
CWI86977	30404	30450	30423	7.0	7099
SRR13358658	30404	30450	30423	7.0	7099
SRR13358669	30404	30450	30423	7.0	7099
TA1077	30404	30450	30423	7.0	7099
TA11136	30404	30450	30423	7.0	7099
TA11137	30404	30450	30423	7.0	7099
TA11138	30404	30450	30423	7.0	7099
TA11139	30404	30450	30423	7.0	7099
TA11140	30404	30450	30423	7.0	7099
TA11148	30404	30450	30423	7.0	7099
TA11152	30404	30450	30423	7.0	7099
TA11155	30404	30450	30423	7.0	7099
TA1115	30404	30450	30423	7.0	7099
TA1119	30404	30450	30423	7.0	7099
TA11246	30404	30450	30423	7.0	7099
TA11247	30404	30450	30423	7.0	7099
TA2018	30404	30450	30423	7.0	7099
W17_SRR7478280	30404	30450	30423	7.0	7099
WATDE0643	30404	30450	30423	7.0	7099
WATDE0669	30404	30450	30423	7.0	7099
WATDE0672	30404	30450	30423	7.0	7099
WATDE0687	30404	30450	30423	7.0	7099
WEW_IG_113301	30404	30450	30423	7.0	7099
WEW_IG_115809	30404	30450	30423	7.0	7099
WEW_PI_478717	30404	30450	30423	7.0	7099
WEW_PI_654325-USDA	30404	30450	30423	7.0	7099
WEW_PI_656865	30404	30450	30423	7.0	7099
ninivev1	30404	30457	30430	0.0	7097
SRR13358650	30404	30457	30430	0.0	7097
SRR13358663	30404	30457	30430	0.0	7097
SRR13358676	30404	30457	30430	0.0	7097
SRR13358679	30404	30457	30430	0.0	7097
SRR13358755	30404	30457	30430	0.0	7097
SRR15681650	30404	30457	30430	0.0	7097
TA10422	30404	30457	30430	0.0	7097
TA1049	30404	30457	30430	0.0	7097
TA1050	30404	30457	30430	0.0	7097
TA1054	30404	30457	30430	0.0	7097
TA1080	30404	30457	30430	0.0	7097
TA1082	30404	30457	30430	0.0	7097
TA1093	30404	30457	30430	0.0	7097
TA11051	30404	30457	30430	0.0	7097
TA11075	30404	30457	30430	0.0	7097
TA1112	30404	30457	30430	0.0	7097
TA11141	30404	30457	30430	0.0	7097
TA11142	30404	30457	30430	0.0	7097
TA11153	30404	30457	30430	0.0	7097
TA11154	30404	30457	30430	0.0	7097
TA11163	30404	30457	30430	0.0	7097
TA11176	30404	30457	30430	0.0	7097
TA11180	30404	30457	30430	0.0	7097
TA11188	30404	30457	30430	0.0	7097
TA11191	30404	30457	30430	0.0	7097
TA11197	30404	30457	30430	0.0	7097
TA111	30404	30457	30430	0.0	7097
TA11206	30404	30457	30430	0.0	7097
TA11212	30404	30457	30430	0.0	7097
TA11215	30404	30457	30430	0.0	7097
TA11219	30404	30457	30430	0.0	7097
TA11222	30404	30457	30430	0.0	7097
TA11223	30404	30457	30430	0.0	7097
TA11224	30404	30457	30430	0.0	7097
TA11225	30404	30457	30430	0.0	7097
TA11229	30404	30457	30430	0.0	7097
TA11230	30404	30457	30430	0.0	7097
TA11231	30404	30457	30430	0.0	7097
TA11232	30404	30457	30430	0.0	7097
TA11239	30404	30457	30430	0.0	7097
TA11242	30404	30457	30430	0.0	7097
TA11243	30404	30457	30430	0.0	7097
TA11244	30404	30457	30430	0.0	7097
TA11245	30404	30457	30430	0.0	7097
TA11248	30404	30457	30430	0.0	7097
TA11252	30404	30457	30430	0.0	7097
TA11254	30404	30457	30430	0.0	7097
TA11255	30404	30457	30430	0.0	7097
TA11256	30404	30457	30430	0.0	7097
TA1134	30404	30457	30430	0.0	7097
TA1136	30404	30457	30430	0.0	7097
TA1143	30404	30457	30430	0.0	7097
TA1148	30404	30457	30430	0.0	7097
TA1177	30404	30457	30430	0.0	7097
TA117	30404	30457	30430	0.0	7097
TA1183	30404	30457	30430	0.0	7097
TA1191	30404	30457	30430	0.0	7097
TA131	30404	30457	30430	0.0	7097
TA132	30404	30457	30430	0.0	7097
TA133	30404	30457	30430	0.0	7097
TA1379	30404	30457	30430	0.0	7097
TA1389	30404	30457	30430	0.0	7097
TA1396	30404	30457	30430	0.0	7097
TA1404	30404	30457	30430	0.0	7097
TA1454	30404	30457	30430	0.0	7097
TA1459	30404	30457	30430	0.0	7097
TA1460	30404	30457	30430	0.0	7097
TA1468	30404	30457	30430	0.0	7097
TA1469	30404	30457	30430	0.0	7097
TA2016	30404	30457	30430	0.0	7097
TA2017	30404	30457	30430	0.0	7097
TA66	30404	30457	30430	0.0	7097
TA90	30404	30457	30430	0.0	7097
TA94	30404	30457	30430	0.0	7097
TA993	30404	30457	30430	0.0	7097
TA99	30404	30457	30430	0.0	7097
WATDE0843	30404	30457	30430	0.0	7097
WEW_IG_139169	30404	30457	30430	0.0	7097
WEW_PI_428069	30404	30457	30430	0.0	7097
WEW_PI_428086	30404	30457	30430	0.0	7097
WEW_PI_471680	30404	30457	30430	0.0	7097
WEW_PI_471725	30404	30457	30430	0.0	7097
WEW_PI_478715	30404	30457	30430	0.0	7097
WEW_PI_478719	30404	30457	30430	0.0	7097
WEW_PI_481524	30404	30457	30430	0.0	7097
WEW_PI_487254	30404	30457	30430	0.0	7097
WEW_PI_654319	30404	30457	30430	0.0	7097
WEW_PI_656867	30404	30457	30430	0.0	7097
WEW_TD_023697	30404	30457	30430	0.0	7097
WEW_TD023715	30404	30457	30430	0.0	7097
zavitan	30404	30457	30430	0.0	7097
WATDE0596	30405	30444	30417	14.0	7103
W12_SRR7478279	30405	30457	30430	1.0	7097
SRR13358746	30406	30438	30411	21.0	7103
92S12	30407	30450	30423	10.0	7104
IC128159	30410	30442	30415	21.0	7103
RAJ3765	30410	30450	30423	13.0	7104
WATDE0266	30410	30450	30423	13.0	7104
HD2009ARJUN	30411	30450	30423	14.0	7106
NBPGR11	30412	30450	30423	15.0	7106
SRR33695005	30413	30450	30423	16.0	7106
WATDE0668	30416	30448	30421	21.0	7106
TA11204	30416	30450	30423	19.0	7106
TA1422	30416	30450	30423	19.0	7106
TA1425	30416	30450	30423	19.0	7106
KS061470M-4	30418	30450	30423	21.0	7106
DEW_PI_194375	30420	30449	30422	24.0	7106
SRR33393252	30421	30450	30423	24.0	7106
TA11216	30429	30482	30455	0.0	7112
TA11241	30429	30482	30455	0.0	7112
W8_SRR7478274	30429	30482	30455	0.0	7112
34S13	30434	30478	30451	9.0	7112
WATDE0649	30455	30502	30475	6.0	7132
Ergo	30457	30510	30483	0.0	7132
49S5	30460	30507	30480	6.0	7132
CRR242206	30463	30502	30475	14.0	7132
SRR33480688	30493	30538	30511	8.0	7148
PI225295	30498	30538	30511	13.0	7148
WATDE0062	30498	30542	30515	9.0	7148
CRR290175	30515	30598	30541	0.0	7167
CWI85241	30515	30598	30541	0.0	7167
WEW_PI_656869	30515	30602	30541	0.0	7167
WEW_PI_656872	30515	30602	30541	0.0	7167
SRR13358667	30520	30598	30546	0.0	7167
SRR33695028	30520	30598	30546	0.0	7167
CS25	30522	30598	30548	0.0	7170
SRR13358747	30523	30598	30549	0.0	7170
7S21	30523	30602	30549	0.0	7171
13S9	30525	30598	30571	12.0	7170
C20_SRR7478259	30526	30598	30571	12.0	7170
CWI85621	30526	30598	30552	0.0	7170
TA1041	30526	30602	30575	4.0	7171
Motia	30526	30607	30552	0.0	7171
TA1404	30527	30600	30553	7.0	7173
WEW_Haifa_G303	30527	30602	30554	0.0	7173
SRR13358665	30528	30598	30571	12.0	7173
W11_1_SRR7478264	30528	30598	30571	12.0	7173
WEW_PI_487256	30528	30606	30554	0.0	7173
TA1007	30529	30598	30571	12.0	7173
17aS18	30530	30636	30556	0.0	7174
97S22	30531	30598	30557	0.0	7173
PI221419	30532	30602	30575	4.0	7173
57S9	30532	30633	30558	0.0	7174
45S23	30532	30634	30558	0.0	7174
IC112047	30533	30598	30571	12.0	7178
TA11174	30534	30598	30571	12.0	7178
SRR33480681	30534	30634	30560	0.0	7174
SRR14251469	30535	30634	30561	0.0	7174
CWI57157	30536	30598	30562	0.0	7178
Y2180_CRR649840_AEB	30536	30602	30575	4.0	7179
CRR290018	30538	30598	30564	0.0	7178
CWI30179	30538	30598	30569	0.0	7178
TA11194	30538	30598	30564	0.0	7178
5S8	30538	30607	30564	0.0	7179
62S20	30538	30637	30564	0.0	7174
WATDE0790	30539	30598	30565	11.0	7186
CRR242205	30539	30599	30565	0.0	7186
DEW_PI_94676	30539	30606	30565	0.0	7179
SRR13358716	30539	30612	30565	0.0	7184
CRR289969	30540	30602	30566	0.0	7188
CRR290122	30541	30598	30567	0.0	7186
CWI3066	30541	30598	30567	0.0	7186
TA123	30541	30598	30567	0.0	7186
TA1465	30541	30598	30567	0.0	7186
WATDE0710	30541	30598	30567	0.0	7186
IC112048	30541	30611	30567	0.0	7188
79S30	30542	30598	30568	0.0	7186
CWI71799	30542	30598	30568	0.0	7186
DEW_PI_194375	30542	30598	30568	0.0	7186
DEW_PI_273982	30542	30598	30568	4.0	7186
DEW_PI_479960	30542	30598	30568	0.0	7186
DL7882VIDISHA	30542	30598	30568	0.0	7186
DW_LR_CItr_7780	30542	30598	30568	0.0	7186
TA1458	30542	30607	30568	0.0	7188
Jhusia	30542	30621	30568	0.0	7183
DEW_PI_168677	30542	30622	30568	0.0	7183
SRR13358698	30542	30624	30568	0.0	7183
CRR242189	30543	30598	30569	0.0	7186
CRR290047	30543	30598	30569	0.0	7186
CWI11246	30543	30598	30569	0.0	7186
CWI30140	30543	30598	30569	2.0	7186
CWI3021	30543	30598	30569	0.0	7186
CWI57039	30543	30598	30569	4.0	7186
DEW_CItr_7966	30543	30598	30569	0.0	7186
DEW_PI_195723	30543	30598	30569	0.0	7186
DEW_PI_197485	30543	30598	30569	0.0	7186
SRR33393279	30543	30598	30569	0.0	7186
WATDE0392	30543	30598	30569	4.0	7186
WATDE0394	30543	30598	30569	0.0	7186
WATDE0688	30543	30598	30569	3.0	7186
WATDE0929	30543	30598	30569	4.0	7186
WATDE0954	30543	30598	30569	0.0	7186
WATDE1004	30543	30598	30569	0.0	7186
DW_LR_PI_57192	30543	30599	30569	0.0	7186
DEW_PI_298578	30543	30606	30569	0.0	7188
WATDE0924	30543	30608	30569	0.0	7188
norin61	30543	30610	30569	0.0	7188
23S1	30543	30614	30569	0.0	7184
CRR290005	30544	30598	30570	0.0	7186
CWI26618	30544	30598	30570	0.0	7186
CWI49202	30544	30598	30570	0.0	7186
CWI84563	30544	30598	30570	0.0	7186
DEW_CItr_14454	30544	30598	30570	0.0	7186
DEW_CItr_14866	30544	30598	30570	0.0	7186
DEW_PI_331265	30544	30598	30570	0.0	7186
DW_LR_CItr_17646	30544	30598	30570	0.0	7186
WATDE0074	30544	30598	30570	0.0	7186
DEW_CItr_14787	30544	30603	30570	0.0	7188
WATDE0835	30544	30603	30570	0.0	7188
CRR290338	30545	30598	30571	5.0	7194
WATDE0602	30545	30598	30571	0.0	7194
WATDE0913	30545	30598	30571	4.0	7194
WATDE0611	30545	30606	30571	0.0	7188
BANSI224	30545	30624	30571	0.0	7190
CWI5280	30546	30598	30571	1.0	7194
CWI86599	30546	30598	30571	5.0	7194
CWI86960	30546	30598	30571	1.0	7194
DEW_DE-46	30546	30598	30571	1.0	7194
WATDE0221	30546	30598	30571	1.0	7194
WATDE0901	30546	30598	30571	1.0	7194
CWI56956	30546	30605	30572	0.0	7197
CWI55181	30546	30616	30589	2.0	7184
SRR33393284	30546	30623	30572	0.0	7190
Type11	30547	30598	30571	5.0	7194
WATDE1040	30547	30599	30571	2.0	7194
JM8H	30548	30598	30571	3.0	7194
WATDE1009	30548	30622	30574	0.0	7190
CRR290354	30549	30598	30571	4.0	7194
DEW_PI_384313	30549	30598	30571	4.0	7194
TA52	30549	30601	30574	6.0	7194
NBPGR13	30549	30602	30575	4.0	7194
DEW_PI_272531	30549	30604	30575	0.0	7197
DW_LR_PI_58792	30549	30622	30575	0.0	7190
DEW_PI_94631	30550	30598	30571	5.0	7194
WATDE0215	30550	30601	30574	2.0	7194
DW_LR_PI_192421	30551	30598	30570	7.0	7209
SRR13358709	30551	30598	30571	6.0	7209
WATDE0385	30551	30598	30571	6.0	7209
WATDE0945	30551	30598	30571	6.0	7209
WATDE1029	30551	30598	30569	8.0	7209
WATDE1034	30551	30608	30581	2.0	7197
C26_SRR7478302	30552	30598	30571	7.0	7209
CRR289918	30552	30598	30566	12.0	7209
MXM	30552	30598	30571	7.0	7209
WATDE0078	30552	30598	30571	7.0	7209
WATDE0117	30552	30598	30571	7.0	7209
CRR289965	30553	30582	30555	24.0	7210
DW_LR_CItr_3117	30553	30583	30556	23.0	7210
WATDE0227	30553	30583	30556	23.0	7210
Cezanne	30553	30584	30567	22.0	7210
CRR289984	30553	30584	30557	22.0	7210
DW_LR_CItr_2793	30553	30584	30557	22.0	7210
D3_SRR7478291	30553	30585	30558	21.0	7210
SRR13358701	30553	30585	30558	21.0	7210
Tandem	30553	30585	30558	21.0	7210
CRR290114	30553	30587	30560	19.0	7210
PISSILOCAL	30553	30587	30560	19.0	7210
RimpausBastard2	30553	30587	30560	19.0	7210
Torfrida	30553	30587	30560	19.0	7210
CRR290006	30553	30588	30561	18.0	7210
CRR290280	30553	30588	30561	18.0	7210
CRR290360	30553	30588	30561	18.0	7210
WATDE1014	30553	30589	30562	17.0	7210
WATDE0797	30553	30591	30564	15.0	7210
SRR14251470	30553	30593	30575	13.0	7208
SRR33613713	30553	30593	30566	13.0	7208
SRR33779368	30553	30594	30567	12.0	7209
SRR14251462	30553	30597	30570	9.0	7209
Ability	30553	30598	30571	8.0	7209
Agron	30553	30598	30571	8.0	7209
Arminda	30553	30598	30571	8.0	7209
Aspen	30553	30598	30571	8.0	7209
C31_SRR7478298	30553	30598	30571	8.0	7209
C42_SRR7478251	30553	30598	30571	8.0	7209
C8_SRR7478300	30553	30598	30571	8.0	7209
Calif	30553	30598	30571	8.0	7209
Charger	30553	30598	30571	8.0	7209
Cordiale	30553	30598	30571	8.0	7209
Courtot	30553	30598	30571	8.0	7209
CRR289924	30553	30598	30571	8.0	7209
CRR289926	30553	30598	30571	8.0	7209
CRR289943	30553	30598	30571	8.0	7209
CRR289948	30553	30598	30571	8.0	7209
CRR289950	30553	30598	30571	8.0	7209
CRR289959	30553	30598	30571	8.0	7209
CRR289985	30553	30598	30571	8.0	7209
CRR289993	30553	30598	30571	8.0	7209
CRR290030	30553	30598	30571	8.0	7209
CRR290101	30553	30598	30571	8.0	7209
CRR290125	30553	30598	30571	8.0	7209
CRR290132	30553	30598	30571	8.0	7209
CRR290164	30553	30598	30571	8.0	7209
CRR290191	30553	30598	30571	8.0	7209
CRR290193	30553	30598	30571	8.0	7209
CRR290204	30553	30598	30571	8.0	7209
CRR290263	30553	30598	30571	8.0	7209
CRR290275	30553	30598	30571	8.0	7209
CRR290296	30553	30598	30571	8.0	7209
CRR290314	30553	30598	30571	8.0	7209
CRR290320	30553	30598	30571	8.0	7209
CRR290321	30553	30598	30571	8.0	7209
CRR290324	30553	30598	30571	8.0	7209
CRR290329	30553	30598	30571	8.0	7209
CRR290345	30553	30598	30571	8.0	7209
CRR290384	30553	30598	30571	8.0	7209
CRR290393	30553	30598	30571	8.0	7209
CRR290406	30553	30598	30571	8.0	7209
CRR290409	30553	30598	30571	8.0	7209
CWI3020	30553	30598	30571	8.0	7209
CWI84704	30553	30598	30571	8.0	7209
CWI86204	30553	30598	30571	8.0	7209
CWI8855	30553	30598	30571	8.0	7209
DEW_PI_191385	30553	30598	30571	8.0	7209
Duster	30553	30598	30571	8.0	7209
DW_LR_CGN06553	30553	30598	30571	8.0	7209
Encore	30553	30598	30571	8.0	7209
Fidel	30553	30598	30571	8.0	7209
Galant	30553	30598	30571	8.0	7209
Grafton	30553	30598	30571	8.0	7209
Granada	30553	30598	30571	8.0	7209
HI1500AMRITA	30553	30598	30571	8.0	7209
Hobbit	30553	30598	30571	8.0	7209
Holster	30553	30598	30571	8.0	7209
IG98405	30553	30598	30567	12.0	7209
Ikarus	30553	30598	30571	8.0	7209
ITA-C1	30553	30598	30571	8.0	7209
Jagalene	30553	30598	30571	8.0	7209
Karl92	30553	30598	30571	8.0	7209
KN9204	30553	30598	30571	8.0	7209
Legend	30553	30598	30571	8.0	7209
Liangxing99_CRR062142	30553	30598	30571	8.0	7209
MACS6222	30553	30598	30571	8.0	7209
Mianyang15_CRR062065	30553	30598	30571	8.0	7209
Newhaven	30553	30598	30571	8.0	7209
NLD-C1	30553	30598	30571	8.0	7209
PBW343	30553	30598	30571	8.0	7209
redchaff	30553	30598	30571	8.0	7209
SRR13358652	30553	30598	30571	8.0	7209
SRR13358686	30553	30598	30571	8.0	7209
SRR13358694	30553	30598	30571	8.0	7209
SRR13358708	30553	30598	30571	8.0	7209
SRR13358711	30553	30598	30571	8.0	7209
SRR13358712	30553	30598	30571	8.0	7209
SRR13358723	30553	30598	30571	8.0	7209
SRR13358732	30553	30598	30571	8.0	7209
SRR13358738	30553	30598	30571	8.0	7209
SRR13358745	30553	30598	30571	8.0	7209
SRR15681641	30553	30598	30571	8.0	7209
SRR16925451	30553	30598	30571	8.0	7209
SRR19411263	30553	30598	30571	8.0	7209
SRR22266205	30553	30598	30571	8.0	7209
SRR25000424	30553	30598	30571	8.0	7209
SRR33393257	30553	30598	30571	8.0	7209
SRR33393259	30553	30598	30571	8.0	7209
SRR33393270	30553	30598	30571	8.0	7209
SRR33393275	30553	30598	30571	8.0	7209
SRR33393281	30553	30598	30571	8.0	7209
SRR33393285	30553	30598	30571	8.0	7209
SRR33480657	30553	30598	30571	8.0	7209
SRR33480658	30553	30598	30571	8.0	7209
SRR33480662	30553	30598	30571	8.0	7209
SRR33480675	30553	30598	30571	8.0	7209
SRR33480676	30553	30598	30571	8.0	7209
SRR33480684	30553	30598	30571	8.0	7209
SRR33480685	30553	30598	30571	8.0	7209
SRR33480691	30553	30598	30571	8.0	7209
SRR33613714	30553	30598	30571	8.0	7209
SRR33613719	30553	30598	30571	8.0	7209
SRR33613721	30553	30598	30571	8.0	7209
SRR33613741	30553	30598	30571	8.0	7209
SRR33613743	30553	30598	30571	8.0	7209
SRR33613749	30553	30598	30571	8.0	7209
SRR33613752	30553	30598	30571	8.0	7209
SRR33695005	30553	30598	30571	8.0	7209
SRR33695007	30553	30598	30571	8.0	7209
SRR33695008	30553	30598	30571	8.0	7209
SRR33695021	30553	30598	30571	8.0	7209
