Sample	ValleyStart	ValleyEnd	FirstMinPosition	MinValue	group_id
SRR33446508	21600	22493	21626	0.0	9901
SRR33446511	21600	22493	21626	0.0	9901
SRR33446512	21600	22493	21626	0.0	9901
SRR33446513	21600	22493	21626	0.0	9901
SRR33446514	21600	22493	21626	0.0	9901
SRR33446517	21600	22493	21626	0.0	9901
SRR33446518	21600	22493	21626	0.0	9901
PI254865	21600	22499	21626	0.0	9902
SRR33446509	21600	22499	21626	0.0	9902
SRR33446516	21600	22499	21626	0.0	9902
Hindi62	21601	21663	21627	0.0	9904
ERR7747980	21601	21761	21627	0.0	9905
Y2180_CRR649840_AEB	21601	22499	21627	0.0	9902
134S21	21602	21631	21604	24.0	9907
14S10	21602	21631	21604	24.0	9907
SRR13358704	21602	21632	21605	23.0	9907
WATDE0957	21602	21633	21606	22.0	9908
KanMark	21602	21634	21607	21.0	9908
SRR13358676	21602	21634	21607	21.0	9908
SRR13358698	21602	21635	21608	20.0	9908
WATDE0924	21602	21638	21611	17.0	9908
SRR13358687	21602	21640	21613	15.0	9909
SRR13358701	21602	21640	21613	15.0	9909
SRR13358700	21602	21641	21614	14.0	9909
IC111853	21602	21643	21616	12.0	9909
132S19	21602	21645	21618	10.0	9909
9S4	21602	21645	21618	10.0	9909
WATDE0386	21602	21645	21618	10.0	9909
NBPGR47	21602	21647	21620	8.0	9909
NI5439	21602	21647	21620	8.0	9909
PISSILOCAL	21602	21648	21621	7.0	9910
CWI26547	21602	21649	21622	6.0	9910
Agarlocal	21602	21653	21626	2.0	9910
JinHM	21602	21653	21626	2.0	9910
SRR13358719	21602	21653	21626	2.0	9910
SRR13358709	21602	21656	21628	0.0	9910
Langdon__Knott	21602	21663	21628	0.0	9904
PBW343	21602	21663	21628	0.0	9904
SRR13358755	21602	21663	21628	0.0	9904
TA11165	21602	21663	21628	0.0	9904
TA11170	21602	21663	21628	0.0	9904
TA11172	21602	21663	21628	0.0	9904
TA1187	21602	21663	21628	0.0	9904
TA1189	21602	21663	21628	0.0	9904
TA1396	21602	21663	21628	0.0	9904
TA1429	21602	21663	21628	0.0	9904
TA1464	21602	21663	21628	0.0	9904
TA62	21602	21663	21628	0.0	9904
W10_1_SRR7478263	21602	21663	21628	0.0	9904
WATDE0877	21602	21663	21628	0.0	9904
WEW_PI_471801	21602	21663	21628	0.0	9904
WEW_PI_478715	21602	21663	21628	0.0	9904
WEW_PI_481524	21602	21663	21628	0.0	9904
SRR13358691	21602	21664	21628	0.0	9904
7S21	21602	21668	21628	0.0	9904
WEW_IG_115809	21602	21705	21628	0.0	9913
K7903HALNA	21602	21707	21628	0.0	9913
SRR13358744	21602	21708	21628	0.0	9913
SRR13358670	21602	21710	21628	0.0	9913
SONALIKA	21602	21711	21628	0.0	9914
IC573144	21602	21712	21628	0.0	9914
SRR13358713	21602	21712	21628	0.0	9914
HD2967	21602	21716	21628	0.0	9914
DL7882VIDISHA	21602	21756	21628	0.0	9905
UP262	21602	21760	21628	0.0	9905
SRR13358664	21602	21761	21628	0.0	9905
SRR13358690	21602	21761	21628	0.0	9905
AO90	21602	21788	21628	0.0	9896
LOK1	21602	21791	21628	0.0	9896
KharchiaLalGehun	21602	21840	21628	0.0	9897
SRR13358747	21602	21843	21628	0.0	9897
HI617SUJATA	21602	21871	21628	0.0	9898
CRR290095	21602	21874	21628	0.0	9898
K65	21602	21874	21628	0.0	9898
PI560125_CRR649838_AMU	21602	21874	21628	0.0	9898
SRR13358751	21602	21874	21628	0.0	9898
HD2888	21602	21889	21628	0.0	9899
TYPE1EVOREVO	21602	21889	21628	0.0	9899
PI219867	21602	22499	21628	0.0	9902
97S22	21603	21663	21629	0.0	9904
82S11	21604	21635	21608	22.0	9908
Camacho	21604	21638	21611	19.0	9908
SRR12905955	21605	21651	21620	11.0	9910
WEW_PI_656872	21612	21873	21754	0.0	9920
WEW_PI_656869	21612	21874	21734	0.0	9920
SRR13358671	21612	21875	21734	0.0	9920
W3_SRR7478320	21613	21662	21635	4.0	9923
CRR061683	21613	21663	21636	3.0	9923
CRR061684	21613	21663	21636	3.0	9923
CRR061685	21613	21663	21636	3.0	9923
CRR061686	21613	21663	21636	3.0	9923
CRR061687	21613	21663	21636	3.0	9923
CRR061688	21613	21663	21636	3.0	9923
CRR061689	21613	21663	21636	3.0	9923
CRR061690	21613	21663	21636	3.0	9923
CRR061691	21613	21663	21636	3.0	9923
CRR061693	21613	21663	21636	3.0	9923
CRR061694	21613	21663	21636	3.0	9923
CRR061695	21613	21663	21636	3.0	9923
CRR061696	21613	21663	21636	3.0	9923
CRR061697	21613	21663	21636	3.0	9923
CRR061698	21613	21663	21636	3.0	9923
CRR061699	21613	21663	21636	3.0	9923
CRR061700	21613	21663	21636	3.0	9923
CRR061701	21613	21663	21636	3.0	9923
CRR061702	21613	21663	21636	3.0	9923
CRR061703	21613	21663	21636	3.0	9923
CRR061704	21613	21663	21636	3.0	9923
CRR061705	21613	21663	21636	3.0	9923
CRR061706	21613	21663	21636	3.0	9923
CRR061707	21613	21663	21636	3.0	9923
CRR061708	21613	21663	21636	3.0	9923
CRR061709	21613	21663	21636	3.0	9923
CRR061710	21613	21663	21636	3.0	9923
CRR061711	21613	21663	21636	3.0	9923
CRR061712	21613	21663	21636	3.0	9923
CRR061713	21613	21663	21636	3.0	9923
CRR061714	21613	21663	21636	3.0	9923
CRR061715	21613	21663	21636	3.0	9923
CRR061716	21613	21663	21636	3.0	9923
CRR061717	21613	21663	21636	3.0	9923
G305	21613	21663	21636	3.0	9923
SRR11670754	21613	21663	21636	3.0	9923
SRR11670765	21613	21663	21636	3.0	9923
SRR11670776	21613	21663	21636	3.0	9923
SRR11670787	21613	21663	21636	3.0	9923
SRR11670798	21613	21663	21636	3.0	9923
SRR11670809	21613	21663	21636	3.0	9923
SRR11670820	21613	21663	21636	3.0	9923
SRR13358650	21613	21663	21636	3.0	9923
SRR13358654	21613	21663	21636	3.0	9923
SRR13358655	21613	21663	21636	3.0	9923
SRR13358658	21613	21663	21636	3.0	9923
SRR13358659	21613	21663	21636	3.0	9923
SRR13358660	21613	21663	21636	3.0	9923
SRR13358661	21613	21663	21636	3.0	9923
SRR13358662	21613	21663	21636	3.0	9923
SRR13358665	21613	21663	21636	3.0	9923
SRR13358666	21613	21663	21636	3.0	9923
SRR13358667	21613	21663	21636	3.0	9923
SRR13358673	21613	21663	21636	3.0	9923
SRR13358674	21613	21663	21636	3.0	9923
SRR13358677	21613	21663	21636	3.0	9923
SRR13358678	21613	21663	21636	3.0	9923
SRR13358681	21613	21663	21636	3.0	9923
SRR13358752	21613	21663	21636	3.0	9923
SRR13358753	21613	21663	21636	3.0	9923
SRR15681640	21613	21663	21636	3.0	9923
SRR15681651	21613	21663	21636	3.0	9923
TA1026	21613	21663	21636	3.0	9923
TA1032	21613	21663	21636	3.0	9923
TA1033	21613	21663	21636	3.0	9923
TA1034	21613	21663	21636	3.0	9923
TA1035	21613	21663	21636	3.0	9923
TA1036	21613	21663	21636	3.0	9923
TA1037	21613	21663	21636	3.0	9923
TA1040	21613	21663	21636	3.0	9923
TA1041	21613	21663	21636	3.0	9923
TA10422	21613	21663	21636	3.0	9923
TA1042	21613	21663	21636	3.0	9923
TA1044	21613	21663	21636	3.0	9923
TA1045	21613	21663	21636	3.0	9923
TA1047	21613	21663	21636	3.0	9923
TA1049	21613	21663	21636	3.0	9923
TA1050	21613	21663	21636	3.0	9923
TA1054	21613	21663	21636	3.0	9923
TA1055	21613	21663	21636	3.0	9923
TA1056	21613	21663	21636	3.0	9923
TA1057	21613	21663	21636	3.0	9923
TA1058	21613	21663	21636	3.0	9923
TA1061	21613	21663	21636	3.0	9923
TA1063	21613	21663	21636	3.0	9923
TA1064	21613	21663	21636	3.0	9923
TA1065	21613	21663	21636	3.0	9923
TA10667	21613	21663	21636	3.0	9923
TA10668	21613	21663	21636	3.0	9923
TA1066	21613	21663	21636	3.0	9923
TA1068	21613	21663	21636	3.0	9923
TA1072	21613	21663	21636	3.0	9923
TA1074	21613	21663	21636	3.0	9923
TA1075	21613	21663	21636	3.0	9923
TA1082	21613	21663	21636	3.0	9923
TA108	21613	21663	21636	3.0	9923
TA1093	21613	21663	21636	3.0	9923
TA109	21613	21663	21636	3.0	9923
TA11051	21613	21663	21636	3.0	9923
TA110	21613	21663	21636	3.0	9923
TA11136	21613	21663	21636	3.0	9923
TA11137	21613	21663	21636	3.0	9923
TA11138	21613	21663	21636	3.0	9923
TA11139	21613	21663	21636	3.0	9923
TA11140	21613	21663	21636	3.0	9923
TA11153	21613	21663	21636	3.0	9923
TA11154	21613	21663	21636	3.0	9923
TA1115	21613	21663	21636	3.0	9923
TA11163	21613	21663	21636	3.0	9923
TA11164	21613	21663	21636	3.0	9923
TA11166	21613	21663	21636	3.0	9923
TA11167	21613	21663	21636	3.0	9923
TA11168	21613	21663	21636	3.0	9923
TA11169	21613	21663	21636	3.0	9923
TA11171	21613	21663	21636	3.0	9923
TA11173	21613	21663	21636	3.0	9923
TA11174	21613	21663	21636	3.0	9923
TA11176	21613	21663	21636	3.0	9923
TA11177	21613	21663	21636	3.0	9923
TA11178	21613	21663	21636	3.0	9923
TA11179	21613	21663	21636	3.0	9923
TA11180	21613	21663	21636	3.0	9923
TA11182	21613	21663	21636	3.0	9923
TA11192	21613	21663	21636	3.0	9923
TA11195	21613	21663	21636	3.0	9923
TA11196	21613	21663	21636	3.0	9923
TA11199	21613	21663	21636	3.0	9923
TA11200	21613	21663	21636	3.0	9923
TA11204	21613	21663	21636	3.0	9923
TA11209	21613	21663	21636	3.0	9923
TA11210	21613	21663	21636	3.0	9923
TA11215	21613	21663	21636	3.0	9923
TA11217	21613	21663	21636	3.0	9923
TA11219	21613	21663	21636	3.0	9923
TA11220	21613	21663	21636	3.0	9923
TA11221	21613	21663	21636	3.0	9923
TA11222	21613	21663	21636	3.0	9923
TA11223	21613	21663	21636	3.0	9923
TA11225	21613	21663	21636	3.0	9923
TA11226	21613	21663	21636	3.0	9923
TA11227	21613	21663	21636	3.0	9923
TA11228	21613	21663	21636	3.0	9923
TA1122	21613	21663	21636	3.0	9923
TA11231	21613	21663	21636	3.0	9923
TA11234	21613	21663	21636	3.0	9923
TA11235	21613	21663	21636	3.0	9923
TA11237	21613	21663	21636	3.0	9923
TA11238	21613	21663	21636	3.0	9923
TA11239	21613	21663	21636	3.0	9923
TA11241	21613	21663	21636	3.0	9923
TA11244	21613	21663	21636	3.0	9923
TA11245	21613	21663	21636	3.0	9923
TA11246	21613	21663	21636	3.0	9923
TA11247	21613	21663	21636	3.0	9923
TA11249	21613	21663	21636	3.0	9923
TA11250	21613	21663	21636	3.0	9923
TA11251	21613	21663	21636	3.0	9923
TA11252	21613	21663	21636	3.0	9923
TA11253	21613	21663	21636	3.0	9923
TA1134	21613	21663	21636	3.0	9923
TA113	21613	21663	21636	3.0	9923
TA1148	21613	21663	21636	3.0	9923
TA1153	21613	21663	21636	3.0	9923
TA1156	21613	21663	21636	3.0	9923
TA1169	21613	21663	21636	3.0	9923
TA1171	21613	21663	21636	3.0	9923
TA1173	21613	21663	21636	3.0	9923
TA1175	21613	21663	21636	3.0	9923
TA1177	21613	21663	21636	3.0	9923
TA1181	21613	21663	21636	3.0	9923
TA1183	21613	21663	21636	3.0	9923
TA1191	21613	21663	21636	3.0	9923
TA1194	21613	21663	21636	3.0	9923
TA1195	21613	21663	21636	3.0	9923
TA123	21613	21663	21636	3.0	9923
TA127	21613	21663	21636	3.0	9923
TA130	21613	21663	21636	3.0	9923
TA1381	21613	21663	21636	3.0	9923
TA1383	21613	21663	21636	3.0	9923
TA1386	21613	21663	21636	3.0	9923
TA1387	21613	21663	21636	3.0	9923
TA1389	21613	21663	21636	3.0	9923
TA1390	21613	21663	21636	3.0	9923
TA1394	21613	21663	21636	3.0	9923
TA1398	21613	21663	21636	3.0	9923
TA1401	21613	21663	21636	3.0	9923
TA1402	21613	21663	21636	3.0	9923
TA1404	21613	21663	21636	3.0	9923
TA1406	21613	21663	21636	3.0	9923
TA1407	21613	21663	21636	3.0	9923
TA1409	21613	21663	21636	3.0	9923
TA1411	21613	21663	21636	3.0	9923
TA1413	21613	21663	21636	3.0	9923
TA1415	21613	21663	21636	3.0	9923
TA1418	21613	21663	21636	3.0	9923
TA1419	21613	21663	21636	3.0	9923
TA1421	21613	21663	21636	3.0	9923
TA1422	21613	21663	21636	3.0	9923
TA1425	21613	21663	21636	3.0	9923
TA1428	21613	21663	21636	3.0	9923
TA1432	21613	21663	21636	3.0	9923
TA1434	21613	21663	21636	3.0	9923
TA1436	21613	21663	21636	3.0	9923
TA1438	21613	21663	21636	3.0	9923
TA1440	21613	21663	21636	3.0	9923
TA1445	21613	21663	21636	3.0	9923
TA1446	21613	21663	21636	3.0	9923
TA1449	21613	21663	21636	3.0	9923
TA1450	21613	21663	21636	3.0	9923
TA1457	21613	21663	21636	3.0	9923
TA1458	21613	21663	21636	3.0	9923
TA1461	21613	21663	21636	3.0	9923
TA1468	21613	21663	21636	3.0	9923
TA1469	21613	21663	21636	3.0	9923
TA1470	21613	21663	21636	3.0	9923
TA1473	21613	21663	21636	3.0	9923
TA1474	21613	21663	21636	3.0	9923
TA2016	21613	21663	21636	3.0	9923
TA552	21613	21663	21636	3.0	9923
TA60	21613	21663	21636	3.0	9923
TA61	21613	21663	21636	3.0	9923
TA63	21613	21663	21636	3.0	9923
TA66	21613	21663	21636	3.0	9923
TA67	21613	21663	21636	3.0	9923
TA68	21613	21663	21636	3.0	9923
TA69	21613	21663	21636	3.0	9923
TA72	21613	21663	21636	3.0	9923
TA74	21613	21663	21636	3.0	9923
TA76	21613	21663	21636	3.0	9923
TA77	21613	21663	21636	3.0	9923
TA83	21613	21663	21636	3.0	9923
TA94	21613	21663	21636	3.0	9923
TA993	21613	21663	21636	3.0	9923
W11_1_SRR7478264	21613	21663	21636	3.0	9923
W13_SRR7478281	21613	21663	21636	3.0	9923
W14_1_SRR7478316	21613	21663	21636	3.0	9923
W15_SRR7478315	21613	21663	21636	3.0	9923
W16_SRR7478314	21613	21663	21636	3.0	9923
W17_SRR7478280	21613	21663	21636	3.0	9923
W1_SRR7478278	21613	21663	21636	3.0	9923
W20_SRR7478309	21613	21663	21636	3.0	9923
W2_SRR7478276	21613	21663	21636	3.0	9923
W4_SRR7478319	21613	21663	21636	3.0	9923
W6_SRR7478272	21613	21663	21636	3.0	9923
W9_SRR7478275	21613	21663	21636	3.0	9923
WEW_Haifa_G25	21613	21663	21636	3.0	9923
WEW_Haifa_G303	21613	21663	21636	3.0	9923
WEW_IG_46057	21613	21663	21636	3.0	9923
WEW_IG_46374	21613	21663	21636	3.0	9923
WEW_IG_46387	21613	21663	21636	3.0	9923
WEW_PI_415150	21613	21663	21636	3.0	9923
WEW_PI_428069	21613	21663	21636	3.0	9923
WEW_PI_466984	21613	21663	21636	3.0	9923
WEW_PI_467037	21613	21663	21636	3.0	9923
WEW_PI_467040	21613	21663	21636	3.0	9923
WEW_PI_467049	21613	21663	21636	3.0	9923
WEW_PI_470980	21613	21663	21636	3.0	9923
WEW_PI_471609	21613	21663	21636	3.0	9923
WEW_PI_471620	21613	21663	21636	3.0	9923
WEW_PI_471653	21613	21663	21636	3.0	9923
WEW_PI_471693	21613	21663	21636	3.0	9923
WEW_PI_471708	21613	21663	21636	3.0	9923
WEW_PI_471720	21613	21663	21636	3.0	9923
WEW_PI_471721	21613	21663	21636	3.0	9923
WEW_PI_471725	21613	21663	21636	3.0	9923
WEW_PI_471766	21613	21663	21636	3.0	9923
WEW_PI_471791	21613	21663	21636	3.0	9923
WEW_PI_471804	21613	21663	21636	3.0	9923
WEW_PI_478684	21613	21663	21636	3.0	9923
WEW_PI_478703	21613	21663	21636	3.0	9923
WEW_PI_478717	21613	21663	21636	3.0	9923
WEW_PI_478719	21613	21663	21636	3.0	9923
WEW_PI_478723	21613	21663	21636	3.0	9923
WEW_PI_487254	21613	21663	21636	3.0	9923
WEW_PI_487256	21613	21663	21636	3.0	9923
WEW_PI_487257	21613	21663	21636	3.0	9923
WEW_PI_538701	21613	21663	21636	3.0	9923
WEW_PI_538708	21613	21663	21636	3.0	9923
WEW_PI_538715	21613	21663	21636	3.0	9923
WEW_PI_654319	21613	21663	21636	3.0	9923
WEW_PI_656867	21613	21663	21636	3.0	9923
WEW_PI_656868	21613	21663	21636	3.0	9923
WEW_PI_656871	21613	21663	21636	3.0	9923
WEW_TD_023697	21613	21663	21636	3.0	9923
SRR13358672	21613	21664	21637	2.0	9923
SRR13358680	21613	21664	21637	2.0	9923
SRR15681650	21613	21664	21637	2.0	9923
TA11162	21613	21664	21637	2.0	9923
TA11175	21613	21664	21637	2.0	9923
TA11193	21613	21664	21637	2.0	9923
TA11194	21613	21664	21637	2.0	9923
TA11216	21613	21664	21637	2.0	9923
TA114	21613	21664	21637	2.0	9923
CS25	21613	21665	21636	3.0	9923
SRR13358656	21613	21665	21636	3.0	9923
SRR13358657	21613	21665	21636	3.0	9923
SRR13358668	21613	21665	21636	3.0	9923
SRR15681642	21613	21665	21636	3.0	9923
SRR15681643	21613	21665	21636	3.0	9923
TA1007	21613	21665	21636	3.0	9923
TA1059	21613	21665	21636	3.0	9923
TA11143	21613	21665	21636	3.0	9923
TA11145	21613	21665	21636	3.0	9923
TA11146	21613	21665	21636	3.0	9923
TA11147	21613	21665	21636	3.0	9923
TA11149	21613	21665	21636	3.0	9923
TA11150	21613	21665	21636	3.0	9923
TA11151	21613	21665	21636	3.0	9923
TA11158	21613	21665	21636	3.0	9923
TA11159	21613	21665	21636	3.0	9923
TA111	21613	21665	21636	3.0	9923
TA11207	21613	21665	21636	3.0	9923
TA11208	21613	21665	21636	3.0	9923
TA11212	21613	21665	21636	3.0	9923
TA11213	21613	21665	21636	3.0	9923
TA11218	21613	21665	21636	3.0	9923
TA11224	21613	21665	21636	3.0	9923
TA11240	21613	21665	21636	3.0	9923
TA1385	21613	21665	21636	3.0	9923
TA1454	21613	21665	21636	3.0	9923
W18_SRR7478310	21613	21665	21636	3.0	9923
W19_SRR7478311	21613	21665	21636	3.0	9923
W8_SRR7478274	21613	21665	21636	3.0	9923
WEW_IG_109088	21613	21665	21636	3.0	9923
WEW_IG_139169	21613	21665	21636	3.0	9923
WEW_PI_471753	21613	21665	21636	3.0	9923
WEW_PI_478713	21613	21665	21636	3.0	9923
TA1471	21613	21703	21636	3.0	9924
TA1028	21613	21704	21636	3.0	9924
TA1029	21613	21704	21636	3.0	9924
TA1441	21613	21704	21636	3.0	9924
TA52	21613	21704	21636	3.0	9924
TA54	21613	21704	21636	3.0	9924
SRR13358669	21613	21705	21636	3.0	9924
TA1108	21613	21705	21636	3.0	9924
TA11206	21613	21705	21636	3.0	9924
TA11214	21613	21705	21636	3.0	9924
TA1465	21613	21705	21636	3.0	9924
TA980	21613	21705	21636	3.0	9924
WEW_IG_115808	21613	21705	21636	3.0	9924
WEW_PI_654311	21613	21705	21636	3.0	9924
WEW_PI_479779	21613	21874	21734	0.0	9920
13S9	21617	21666	21636	7.0	9923
NBPGR11	21618	21705	21636	8.0	9924
TA11187	21662	21692	21665	23.0	9934
WATDE0939	21662	21693	21666	22.0	9934
C22_SRR7478265	21662	21695	21668	20.0	9934
74S8	21662	21707	21680	8.0	9936
91S35	21662	21712	21685	3.0	9936
SRR13358699	21662	21712	21685	3.0	9936
19S6	21662	21714	21687	1.0	9936
PISSILOCAL	21662	21714	21687	1.0	9936
CRR242186	21662	21758	21731	0.0	9937
NP101	21662	21761	21734	0.0	9937
WH147	21662	21763	21734	0.0	9937
SRR33695007	21663	21712	21685	4.0	9936
84S32	21664	21693	21666	24.0	9934
SRR33480678	21664	21700	21673	17.0	9943
DW_LR_Palestine_3	21664	21702	21675	15.0	9943
SRR15681640	21669	21705	21678	17.0	9943
SRR33480668	21670	21700	21673	23.0	9943
SRR33393280	21670	21702	21675	21.0	9943
TA1000	21670	21746	21718	0.0	9946
AAC-Elevate	21672	21707	21680	18.0	9951
TA1075	21672	21749	21722	8.0	9946
SRR33480680	21673	21742	21685	14.0	9946
D1_SRR7478269	21676	21712	21685	17.0	9951
SRR13358653	21676	21712	21685	17.0	9951
TA11220	21677	21708	21681	22.0	9951
C16_SRR7478258	21679	21711	21684	21.0	9951
CRR242199	21680	21712	21685	21.0	9951
TA1047	21702	21757	21730	4.0	9958
TA11227	21704	21755	21728	6.0	9958
G305	21704	21757	21730	0.0	9958
SRR13358667	21704	21757	21730	0.0	9958
SRR13358677	21704	21757	21730	0.0	9958
TA1064	21704	21757	21730	0.0	9958
TA11164	21704	21757	21730	0.0	9958
TA11175	21704	21757	21730	0.0	9958
TA11193	21704	21757	21730	0.0	9958
W3_SRR7478320	21704	21757	21730	0.0	9958
WEW_Haifa_G25	21704	21757	21730	0.0	9958
WEW_IG_46387	21704	21757	21730	0.0	9958
WEW_PI_471653	21704	21757	21730	0.0	9958
WEW_PI_471708	21704	21757	21730	0.0	9958
WEW_PI_471801	21704	21757	21730	0.0	9958
WEW_PI_478719	21704	21757	21730	0.0	9958
SRR13358666	21704	21873	21730	0.0	9955
SRR15208101	21705	21790	21734	0.0	9956
TA1058	21705	21873	21731	0.0	9955
TA11216	21705	21873	21731	0.0	9955
TA11148	21706	21736	21709	23.0	9957
TA1421	21706	21738	21711	21.0	9957
TA1474	21707	21757	21730	3.0	9958
SRR13358676	21708	21741	21714	20.0	9957
W2_SRR7478276	21708	21748	21721	13.0	9959
TA11165	21708	21753	21730	8.0	9959
C31_SRR7478298	21708	21755	21728	6.0	9958
SRR13358654	21708	21757	21730	4.0	9958
SRR13358661	21708	21757	21730	4.0	9958
SRR13358674	21708	21757	21730	4.0	9958
SRR13358678	21708	21757	21730	4.0	9958
SRR13358755	21708	21757	21730	4.0	9958
SRR15681640	21708	21757	21730	4.0	9958
SRR15681651	21708	21757	21730	4.0	9958
TA1026	21708	21757	21730	4.0	9958
TA1029	21708	21757	21730	4.0	9958
TA1032	21708	21757	21730	4.0	9958
TA1033	21708	21757	21730	4.0	9958
TA1034	21708	21757	21730	4.0	9958
TA1035	21708	21757	21730	4.0	9958
TA1036	21708	21757	21730	4.0	9958
TA1037	21708	21757	21730	4.0	9958
TA1040	21708	21757	21730	4.0	9958
TA1042	21708	21757	21730	4.0	9958
TA1045	21708	21757	21730	4.0	9958
TA1049	21708	21757	21730	4.0	9958
TA1050	21708	21757	21730	4.0	9958
TA1056	21708	21757	21730	4.0	9958
TA1057	21708	21757	21730	4.0	9958
TA11162	21708	21757	21730	4.0	9958
TA11163	21708	21757	21730	4.0	9958
TA11166	21708	21757	21730	4.0	9958
TA11167	21708	21757	21730	4.0	9958
TA11168	21708	21757	21730	4.0	9958
TA11169	21708	21757	21730	4.0	9958
TA11170	21708	21757	21730	4.0	9958
TA11172	21708	21757	21730	4.0	9958
TA11173	21708	21757	21730	4.0	9958
TA11174	21708	21757	21730	4.0	9958
TA11176	21708	21757	21730	4.0	9958
TA11178	21708	21757	21730	4.0	9958
TA11179	21708	21757	21730	4.0	9958
TA11182	21708	21757	21730	4.0	9958
TA11194	21708	21757	21730	4.0	9958
TA11204	21708	21757	21730	4.0	9958
TA11209	21708	21757	21730	4.0	9958
TA11237	21708	21757	21730	4.0	9958
TA113	21708	21757	21730	4.0	9958
TA114	21708	21757	21730	4.0	9958
TA1177	21708	21757	21730	4.0	9958
TA1187	21708	21757	21730	4.0	9958
TA1189	21708	21757	21730	4.0	9958
TA1195	21708	21757	21730	4.0	9958
TA123	21708	21757	21730	4.0	9958
TA127	21708	21757	21730	4.0	9958
TA130	21708	21757	21730	4.0	9958
TA1396	21708	21757	21730	4.0	9958
TA1398	21708	21757	21730	4.0	9958
TA1401	21708	21757	21730	4.0	9958
TA1407	21708	21757	21730	4.0	9958
TA1409	21708	21757	21730	4.0	9958
TA1411	21708	21757	21730	4.0	9958
TA1422	21708	21757	21730	4.0	9958
TA1425	21708	21757	21730	4.0	9958
TA1428	21708	21757	21730	4.0	9958
TA1429	21708	21757	21730	4.0	9958
TA1441	21708	21757	21730	4.0	9958
TA1445	21708	21757	21730	4.0	9958
TA1446	21708	21757	21730	4.0	9958
TA1449	21708	21757	21730	4.0	9958
TA1450	21708	21757	21730	4.0	9958
TA1457	21708	21757	21730	4.0	9958
TA1458	21708	21757	21730	4.0	9958
TA1461	21708	21757	21730	4.0	9958
TA1464	21708	21757	21730	4.0	9958
TA1468	21708	21757	21730	4.0	9958
TA1469	21708	21757	21730	4.0	9958
TA1470	21708	21757	21730	4.0	9958
TA1471	21708	21757	21730	4.0	9958
TA52	21708	21757	21730	4.0	9958
TA54	21708	21757	21730	4.0	9958
TA60	21708	21757	21730	4.0	9958
TA61	21708	21757	21730	4.0	9958
TA62	21708	21757	21730	4.0	9958
TA63	21708	21757	21730	4.0	9958
TA68	21708	21757	21730	4.0	9958
TA83	21708	21757	21730	4.0	9958
W10_1_SRR7478263	21708	21757	21730	4.0	9958
W14_1_SRR7478316	21708	21757	21730	4.0	9958
W1_SRR7478278	21708	21757	21730	4.0	9958
W4_SRR7478319	21708	21757	21730	4.0	9958
W6_SRR7478272	21708	21757	21730	4.0	9958
WEW_IG_46374	21708	21757	21730	4.0	9958
WEW_PI_415150	21708	21757	21730	4.0	9958
WEW_PI_467037	21708	21757	21730	4.0	9958
WEW_PI_471620	21708	21757	21730	4.0	9958
WEW_PI_471721	21708	21757	21730	4.0	9958
WEW_PI_471725	21708	21757	21730	4.0	9958
WEW_PI_478723	21708	21757	21730	4.0	9958
WEW_PI_487256	21708	21757	21730	4.0	9958
GW2	21708	21758	21731	3.0	9960
134S21	21708	21761	21734	0.0	9960
IC112039	21708	21763	21734	0.0	9960
PBW343	21708	21775	21734	0.0	9961
TA11239	21708	21775	21734	3.0	9961
TRI474	21708	21780	21734	0.0	9961
WEW_PI_478715	21708	21785	21734	0.0	9956
TA11222	21708	21786	21734	0.0	9956
TA11249	21708	21786	21734	0.0	9956
TA1028	21708	21873	21815	0.0	9955
TA11171	21708	21874	21762	0.0	9955
SYR-L1	21709	21740	21713	22.0	9957
C30_SRR7478305	21709	21790	21733	2.0	9956
Everest	21710	21738	21713	23.0	9957
TA11212	21710	21747	21720	16.0	9959
HUW234MALVIYA234	21710	21752	21725	11.0	9959
SRR18289622	21712	21759	21732	6.0	9960
WATDE0451	21720	21773	21746	4.0	9969
TA1108	21721	21774	21747	4.0	9969
TA11206	21721	21774	21747	4.0	9969
TA11214	21721	21774	21747	4.0	9969
TA1465	21721	21774	21747	4.0	9969
TA980	21721	21774	21747	4.0	9969
WEW_PI_654311	21721	21774	21747	4.0	9969
WEW_PI_656867	21721	21774	21747	0.0	9969
WEW_PI_656868	21721	21774	21747	0.0	9969
TA11051	21721	21784	21747	0.0	9970
TA11136	21721	21784	21747	4.0	9970
TA11137	21721	21784	21747	4.0	9970
TA11138	21721	21784	21747	0.0	9970
TA11139	21721	21784	21747	4.0	9970
TA11140	21721	21784	21747	4.0	9970
TA11153	21721	21784	21747	0.0	9970
TA11154	21721	21784	21747	0.0	9970
TA11223	21721	21784	21747	0.0	9970
TA11244	21721	21784	21747	0.0	9970
TA11245	21721	21784	21747	0.0	9970
TA11246	21721	21784	21747	0.0	9970
TA11247	21721	21784	21747	0.0	9970
TA1386	21721	21784	21747	4.0	9970
TA993	21721	21784	21747	4.0	9970
CS25	21732	21785	21758	4.0	9978
DWR162	21736	21790	21762	0.0	9978
DEW_CItr_14787	21737	21786	21759	4.0	9978
WATDE0209	21737	21790	21759	4.0	9978
TA11225	21738	21787	21760	4.0	9978
93S13	21741	21790	21763	4.0	9978
SRR13358669	21752	21874	21815	0.0	9982
WEW_IG_115808	21752	21874	21815	0.0	9982
WEW_IG_115809	21752	21874	21815	0.0	9982
